,YLabel,Max,Min,Mean,SD,Variance,RMS,ZeroXings,TPeaks,TMax1,TMax2,TMax3,FPeaks,FMax1,FMax2,FMax3,PSD,RelativeAlpha,RelativeBeta,RelativeTheta,RelativeDelta
9752,2,745,-201,16.51685393258427,178.76559332375567,31957.137356394393,179.52700025406963,3,8,9.291674196838613,9.83590624851178,698.5393339441639,16,42.1443551400437,52.08275431738182,192.3153203704679,60319.71,0.05,0.04,0.15,0.54
9753,4,174,-28,76.1067415730337,47.06790289189736,2215.3874826410797,89.48532614627729,8,15,146.31824080040514,158.97453877113173,160.10514921480856,15,21.614286914264753,21.676694095122365,24.611856982218253,2905.1,0.4,0.24,0.12,0.22
9754,5,77,-59,-1.1741573033707866,30.530846542177578,932.1325905819966,30.553416109414936,15,16,41.854190647444504,76.09126208887835,56.02764579702287,12,11.058562646293673,18.726862376131642,22.218358417765543,1318.53,0.12,0.07,0.63,0.08
9755,1,262,-172,-7.033707865168539,113.46919093192707,12875.257290746122,113.68698402666267,10,12,244.86872720342114,249.8353279372347,258.006789419706,8,9.894315091786904,62.125625063889224,139.00386925629178,20040.95,0.01,0.02,0.05,0.62
9756,2,152,-102,34.31460674157304,61.60732765143256,3795.462820350967,70.51918218598239,16,10,128.1673044000597,141.3782769359383,143.2670785738039,10,9.225181611474001,57.97866144704597,27.02830869669298,4368.26,0.31,0.03,0.42,0.12
9757,1,622,-836,-17.179775280898877,376.9437582641892,142086.5968943315,377.33505213938673,10,9,330.23376664495413,439.10270379141593,620.2221967796606,19,146.0765376325327,271.2655127490661,293.9663451718832,108083.95,0.12,0.09,0.35,0.4
9758,5,92,-72,7.887640449438202,33.13589255371579,1097.9873753313977,34.06174169344561,22,15,59.12192695235299,76.89450961945053,84.1761376896782,9,14.924557304654481,17.600123877773555,22.79963179249436,902.58,0.08,0.18,0.17,0.54
9759,5,86,-113,-12.308988764044944,43.73207534046539,1912.494413584141,45.43132859577769,18,14,70.17452509673467,76.18277720911254,77.83409197308256,14,19.640143165383336,22.53599095628109,28.496094448588394,1769.85,0.34,0.14,0.13,0.29
9760,4,115,-90,-9.432584269662922,42.673156247318616,1820.9982641080676,43.703225397130126,24,16,66.33931420366821,100.62439515114026,69.77336801004944,9,13.401109941268011,20.057330333360913,24.653982897999075,1427.22,0.29,0.35,0.07,0.2
9761,4,100,-121,-3.157303370786517,48.297742026548434,2332.6718848630226,48.40083108210232,32,18,62.23999403826237,77.40780225819105,64.81209055316363,14,21.06530933042565,21.93294508026036,26.67240339651461,2198.27,0.15,0.51,0.19,0.11
9762,5,15,-126,-46.71910112359551,28.979647551785867,839.8199722257286,54.97721693594968,4,17,-11.563890186226502,6.495666231675347,12.823187092186496,11,7.9549065774934595,15.240214926064834,17.810481416584384,858.87,0.05,0.1,0.24,0.43
9763,1,351,-633,-35.21910112359551,276.602384228679,76508.87896098976,278.83555018136377,12,9,313.5689281571538,315.24182994546527,340.28723229905313,16,101.89595958436651,115.64465956018877,231.59640301926572,82511.75,0.18,0.03,0.61,0.19
9764,3,96,-125,-7.426966292134831,43.05794048850018,1853.9862391112229,43.6937760718358,8,9,56.40365238555259,91.41372090070078,62.38992379064522,8,6.041947858886162,12.242207208641805,36.43680426891426,2604.83,0.07,0.03,0.41,0.45
9765,1,202,-358,-51.151685393258425,126.87959665652018,16098.432047721248,136.80251081866933,12,10,129.82167564589025,184.9215737182505,150.55230474902785,18,32.8520336350805,43.95313177488919,119.64091118908055,18470.31,0.01,0.14,0.03,0.8
9766,2,166,-154,-7.51685393258427,65.84261322232705,4335.249715944957,66.2703011083303,8,11,58.261386273641605,76.79520127883657,163.85338792169904,13,26.24508525023167,36.83089895922145,53.77765385905787,6501.67,0.13,0.07,0.22,0.53
9767,3,42,-94,-21.713483146067414,33.80648728054596,1142.8785822497155,40.179023539457376,4,13,25.98406790190328,39.57613889726939,28.695593191199332,11,5.436609351274913,12.277180631786834,10.734231195827306,1455.57,0.13,0.01,0.08,0.49
9768,2,70,-57,-8.438202247191011,27.28849412068804,744.6619113748258,28.563353594060448,6,11,20.96718615694465,21.015189223099586,67.74137407211433,9,4.3963864484253286,18.759261166452603,20.34973605761486,739.38,0.05,0.02,0.38,0.52
9769,4,138,-243,-10.775280898876405,78.33940171380014,6137.061860876152,79.07697856725333,31,19,92.57129167334591,104.10793238360957,124.35673413807866,14,29.452971415803756,49.542261599249294,38.65001589016086,4848.91,0.06,0.45,0.24,0.17
9770,3,124,-71,39.56741573033708,39.76077982664166,1580.9196124226744,56.09367165732691,9,15,91.60079015662666,118.22770003675937,106.22833047771499,11,11.2695789175582,17.081332972142434,36.83609108784997,905.47,0.11,0.26,0.08,0.41
9771,2,94,-71,-2.5224719101123596,44.53419404046155,1983.294438833481,44.605574801484025,7,11,62.833210463773646,83.59759155819901,85.01018608034137,16,12.728304039258047,25.611396397790514,37.19167335336277,1782.27,0.02,0.03,0.11,0.51
9772,4,73,-90,4.106741573033708,31.136070695760857,969.4548983714179,31.405735538578,19,14,54.426288679952584,64.48347188343202,59.153217187937514,10,9.176050589187136,26.463566636459923,14.411935714433154,871.9,0.7,0.18,0.04,0.04
9773,2,152,-290,-29.426966292134832,95.27080121922937,9076.525564953916,99.71194467119955,9,14,100.56751152368557,147.0330564506494,139.5260484150996,11,11.624110609694812,46.379108050240454,83.4409100760286,7869.44,0.03,0.03,0.08,0.66
9774,5,117,-80,13.353932584269662,39.796300308479,1583.7455182426454,41.977053656823806,17,20,57.07493025585296,107.05411356277094,107.93213091436326,16,11.51511533121709,15.822272035431052,41.03785331953854,1976.08,0.08,0.14,0.11,0.42
9775,3,-45,-137,-89.16292134831461,20.669452475163133,427.22626562302736,91.5273336713616,0,15,-64.44991599855798,-52.33814190285297,-46.863304477235914,10,3.097773829467501,9.118181070362327,11.079405052442057,178.65,0.08,0.1,0.29,0.35
9776,5,123,-115,9.202247191011235,49.95361438830779,2495.363590455751,50.79414281017276,17,19,80.1405864567409,96.18860448330045,116.43124650652133,17,18.123963891398073,30.30615450765101,38.176112702093576,2877.41,0.08,0.11,0.23,0.41
9777,1,462,-224,-8.353932584269662,130.298936810601,16977.81293397299,130.56646247637832,12,14,299.9838469723923,310.6658364047765,420.90147039704334,16,58.63571484168829,76.21199070912081,78.54818634536376,14923.99,0.2,0.09,0.43,0.27
9778,5,86,-104,-3.033707865168539,40.459703753546805,1636.9876278247693,40.57327952280854,21,17,64.92747004861351,70.61090273954242,78.34173399193938,12,13.156902294441162,25.438825253490357,26.13230196855811,1259.46,0.09,0.28,0.29,0.28
9779,2,94,-80,19.3876404494382,37.28227075179367,1389.9677124100497,42.021997984469294,18,15,79.8356537525557,82.88213951310301,84.84228640218595,11,14.57022414490376,30.151235743100198,22.987144254433666,985.96,0.5,0.17,0.21,0.12
9780,3,113,-63,39.58426966292135,38.53884921250129,1485.2428986239115,55.24633294048381,11,16,93.6225680332154,108.06411060089212,99.26659741290736,14,14.53094791956578,15.420235759595048,33.678417485388614,976.01,0.08,0.1,0.09,0.52
9781,2,487,-266,-17.06741573033708,160.08518081958943,25627.265118040643,160.99242776526108,4,11,82.48186850340075,415.62469431594036,459.94692485816125,13,62.866688798043036,89.23192889285828,144.35291511414468,14627.6,0.01,0.01,0.06,0.44
9782,5,68,-70,3.2191011235955056,29.00469305848177,841.2722194167405,29.182783134250137,20,15,53.74380821900639,59.36325073268499,59.20353883766087,13,11.51908799996036,16.910113511801203,17.893846114647314,804.9,0.23,0.22,0.25,0.17
9783,4,147,-128,-3.949438202247191,59.26983359046731,3512.913173841687,59.401273016283554,28,19,110.0663753512787,111.2912026294035,128.22317134494944,17,27.893849144990593,30.755438951628687,39.3259972041281,4525.04,0.26,0.38,0.03,0.19
9784,2,30,-63,-11.584269662921349,21.051466622031775,443.16424693851786,24.028307276248107,11,13,20.048436882517272,20.388079719184336,25.665936975828213,9,9.656135767021228,12.66732988055183,13.18151641126915,280.57,0.37,0.09,0.14,0.32
9785,4,148,-286,-67.71910112359551,101.34272574838994,10270.348062113377,121.88611372548196,19,12,91.88757795287142,103.40477362309159,128.89128800964068,14,22.230652065434434,106.11384047943439,32.11356484749552,10447.39,0.63,0.28,0.03,0.01
9786,1,256,-193,-57.70786516853933,86.98904777339011,7567.094432521147,104.39009596140556,8,10,13.473559566379173,216.4919615949797,214.98489354673757,14,45.26655405699695,48.51418444357417,52.9985793369145,9328.77,0.14,0.14,0.32,0.37
9787,1,141,-348,-56.58988764044944,105.8116585672459,11196.107088751423,119.99384347503046,12,12,96.57911779934307,124.57469939465511,127.0235569028084,11,51.06264984589402,58.96034425923884,59.64671354149971,6919.18,0.09,0.15,0.45,0.25
9788,3,79,-181,-32.061797752808985,56.0757072633301,3144.4849450826923,64.59445657503993,5,10,61.407069767390794,63.376235266652785,65.9606750470916,13,8.022212108078154,12.482732014724652,45.13383891029673,2467.29,0.03,0.02,0.16,0.54
9789,2,248,-274,-24.926966292134832,89.29216187155228,7973.090171695495,92.70622320116767,17,12,43.12664242899318,87.92714701899877,236.87226872821887,13,43.87306539678463,46.47988574797648,53.76792759749246,10696.61,0.3,0.04,0.35,0.23
9790,2,76,-58,-3.837078651685393,35.12643897495489,1233.8667150612296,35.33539143182723,4,17,49.93465196440353,72.91678161013064,62.926555605381836,11,7.351581851971097,14.404826319741666,35.746003498482416,1166.4,0.02,0.04,0.07,0.52
9791,3,136,-189,-17.921348314606742,61.62431023277415,3797.5556116651924,64.17733507305091,7,9,22.076193808789245,49.14281783505979,130.79257244256132,15,16.91154341508569,27.560555940882274,45.23693353798825,4592.47,0.01,0.02,0.19,0.68
9792,2,51,-89,-19.825842696629213,29.200161720692257,852.6494445145813,35.29466649716451,22,15,27.552324083003924,43.217379815439855,36.28238019950227,10,10.006226806611053,10.519439146478621,15.890164203865071,622.31,0.27,0.23,0.22,0.16
9793,5,66,-63,-1.6741573033707866,25.537931814626535,652.1859613685141,25.592748270651665,16,19,34.74042881971542,34.88105418521891,61.112645940144006,11,8.802619485120916,16.85436405786511,21.59778779990602,536.85,0.14,0.2,0.16,0.24
9794,3,90,-28,21.89325842696629,24.742831433774555,612.2077073601822,33.038197164950034,7,13,47.80619848798761,51.6222048054258,87.71454036312035,10,12.146036524684865,12.1995531904209,15.092785151202483,512.36,0.13,0.12,0.14,0.4
9795,1,1262,-1664,27.60112359550562,610.5964052556294,372827.97011109686,611.2199212516158,28,14,953.4713953305,1147.4080819601427,1004.3712478759826,19,170.49833960586122,379.9077917104378,574.4833772161107,406231.24,0.05,0.59,0.1,0.22
9796,1,1374,-594,-8.303370786516854,382.72016956372306,146474.72819088493,382.8102325660893,16,15,812.8822452945285,881.6966394091094,1185.921178114474,17,158.65472271496466,188.71443710722647,204.08547654340705,128720.68,0.16,0.37,0.31,0.07
9797,2,132,-107,22.90449438202247,59.63641601095751,3556.5021146319896,63.8836283998341,16,14,120.03960946171756,126.94004434240864,126.41509473181736,10,10.807832932999817,29.551890565576006,29.91698960397208,4598.19,0.1,0.08,0.21,0.45
9798,1,488,-356,-34.54494382022472,264.5663628271811,69995.36033960363,266.81213143923213,13,11,398.7743158370638,401.6499663040597,425.00312500597846,14,54.96679717675071,113.79398260687279,210.55037357689,67499.66,0.03,0.15,0.77,0.01
9799,4,119,-162,9.03370786516854,51.98648256419936,2702.5943693978043,52.76554033828339,18,18,90.79449461995281,90.89563815281291,111.61526911550523,12,27.135442619121587,29.11964886140377,32.27983584038134,2448.27,0.21,0.16,0.08,0.37
9800,1,609,-1845,-48.741573033707866,577.3601397466853,333344.73096831195,579.4139037942672,11,12,442.75256232944537,592.690126165091,555.8601870535283,15,248.71917669728066,293.9494701406701,315.23208730205306,292659.06,0.21,0.27,0.2,0.27
9801,5,58,-63,2.634831460674157,22.49684922320445,506.10822497159467,22.650619457263257,30,21,42.06664504993287,43.18362780641407,48.32201886947524,11,6.952335422134518,11.243899930322275,12.739836962259641,383.36,0.07,0.56,0.17,0.1
9802,5,145,-79,2.101123595505618,41.69001306966419,1738.057189748771,41.74292646799407,22,16,67.00683638205251,105.46503528978388,136.1938988057251,12,20.168848880820562,23.559720212261848,22.552919541784608,1595.6,0.16,0.4,0.03,0.28
9803,4,124,-215,-42.09550561797753,60.99186611843842,3720.0077326095166,74.10829458193392,18,15,32.72431604425203,86.33944779360718,99.52281952102996,13,21.73225415314548,50.73199941198653,21.80426808506551,5661.12,0.45,0.32,0.13,0.06
9804,2,96,-124,10.455056179775282,46.14888828742664,2129.7198901653837,47.31836947621547,15,14,77.05019469221034,83.49195035520117,91.05904579317465,17,24.998005407212077,25.13726478481202,26.191820607881255,2223.27,0.22,0.05,0.51,0.19
9805,2,188,-287,-17.634831460674157,107.44398237485014,11544.209348567107,108.88157157762504,16,11,132.5810011682438,148.65373826011142,169.06228093739648,15,48.94155472737459,74.98934393303503,77.29005904486517,16554.59,0.03,0.09,0.13,0.62
9806,5,34,-146,-52.40449438202247,36.20842260360122,1311.0498674409798,63.69678876424152,8,13,6.06450756381814,16.29512185700714,27.638801359177357,16,10.127725186893565,16.973786123742343,33.92944802644062,1140.6,0.16,0.12,0.67,0.09
9807,5,56,-80,-0.0056179775280898875,33.6793367103231,1134.2977212473172,33.67933717888445,13,16,48.051898437652824,49.402427335446035,53.04964120557291,14,10.85891052363432,13.780427787921358,33.962872199801645,1087.55,0.03,0.17,0.06,0.37
9808,2,172,-213,-45.561797752808985,73.7446939711795,5438.279888902918,86.68423907130284,7,13,32.15348048561206,138.86761254372635,151.7643782760843,18,29.521668499611096,42.60802233182211,55.418619777464585,8385.17,0.11,0.1,0.26,0.38
9809,1,919,-1417,3.3202247191011236,516.5004255477053,266772.6895909607,516.5110971539199,21,14,579.3570260138993,854.7824402749476,668.0048036577596,17,179.69042429047013,334.86755429128783,438.5381129320906,240981.52,0.04,0.36,0.19,0.38
9810,5,82,-89,4.438202247191011,34.86118702530119,1215.302360813028,35.14256678161116,18,18,42.5303049489048,67.55245959405576,80.30863671082395,11,15.404006437826585,22.501223772809457,23.008959807572996,1578.11,0.13,0.15,0.13,0.46
9811,2,46,-82,-19.97752808988764,31.925643079262976,1019.246686024492,37.66096539663769,4,12,27.93676793790276,43.12775519324376,44.62459013580166,11,5.902686403074441,10.35706350001327,11.799488403947285,1133.81,0.04,0.02,0.27,0.4
9812,2,95,-477,1.0842696629213484,86.90145962606591,7551.863685140765,86.90822358006575,5,13,52.54581082118555,54.48946134045964,91.26282792374866,11,27.306721294595146,30.095373966049326,59.332889551071226,1445.01,0.06,0.04,0.05,0.52
9813,3,118,-139,-6.865168539325842,54.197141392180036,2937.3301350839542,54.630217592073556,8,11,77.04768078208485,79.38051073295895,98.87570738574904,18,10.384164460813164,15.175893228971173,46.07927332374948,2604.06,0.02,0.02,0.11,0.65
9814,1,567,-221,-13.252808988764045,149.98280095396686,22494.84058199724,150.56718609341775,11,11,105.44170141764938,494.03148869218046,510.422122468252,15,86.56887188954369,90.75262239916187,110.97232151269328,25558.71,0.22,0.1,0.26,0.33
9815,2,187,-393,-89.91011235955057,142.66855912536838,20354.31776290873,168.63613511764237,7,12,42.428352784034004,128.50472640312333,180.27474669085348,12,14.289667854723962,31.550559204826843,139.50773028914887,23311.16,0.06,0.01,0.24,0.62
9816,5,-2,-114,-51.48876404494382,22.176827354383295,491.8116715061232,56.06161337655225,0,16,-14.813032985576926,-8.667996087592934,-8.816624578877013,10,7.389351808610807,9.01770398719077,11.489214968336883,321.65,0.12,0.26,0.18,0.21
9817,3,63,-99,-16.971910112359552,39.62328644794296,1570.0048289357403,43.10511062272956,14,14,34.88625712303828,55.73303804416895,44.17923516245806,13,5.8183465882400816,22.560619848959757,33.42802288864451,1569.18,0.02,0.04,0.36,0.59
9818,5,120,-66,24.679775280898877,41.842451105978995,1750.7907145562428,48.57861692629701,21,17,86.1134738009379,111.21173963322563,89.0447162893089,15,14.638846576827863,16.76629441246492,19.311513320910905,1364.72,0.06,0.29,0.1,0.3
9819,2,49,-155,-43.741573033707866,46.939963589624014,2203.360181795228,64.16140111670276,5,13,25.021805994924915,37.190588604259055,46.396563608725145,14,10.933084395809379,17.894702908347966,35.702169448756145,2962.05,0.11,0.03,0.4,0.41
9820,2,47,-97,-13.185393258426966,29.374268532367577,862.84765181164,32.19786091017556,13,12,33.131097847999136,35.5178497742687,44.94752112668997,11,9.654634936390442,10.861121502818397,21.305091575750595,1031.86,0.08,0.04,0.3,0.41
9821,5,110,-64,5.50561797752809,34.84528359280561,1214.1937886630476,35.27755119020491,22,17,55.30430123107209,71.26480308053716,99.25811393449524,11,11.143485532423107,16.75354866694545,18.367343691824537,1088.41,0.16,0.3,0.22,0.3
9822,2,71,-75,-9.831460674157304,32.68292890312396,1068.1738416866554,34.12962731519577,6,10,31.047991278853466,55.689332428011696,66.38503693828872,11,12.021998447175992,19.668313187220193,28.08126689388329,1054.66,0.2,0.09,0.18,0.41
9823,5,100,-111,-3.348314606741573,39.436223901210624,1555.215755586416,39.57811221233442,23,14,62.735063023669674,73.54528705123488,89.99709730855096,14,18.606641787623303,28.136694045615712,32.46739450849401,1964.43,0.11,0.41,0.08,0.39
9824,1,309,-299,24.5,124.26115350206162,15440.83426966292,126.65340212431295,9,16,243.3745647550362,303.41687777399255,285.0172579657691,15,47.5868525556842,54.60865512252782,103.08118856724916,25087.51,0.13,0.07,0.25,0.39
9825,1,803,-829,-53.37078651685393,490.41922864089423,240511.0198207297,493.31476835196946,13,8,713.7252640734448,755.6260011628378,755.1630201170386,16,93.8420638863596,166.169697324593,629.3477946326473,237642.58,0.05,0.08,0.94,0.01
9826,2,156,-113,12.544943820224718,56.095431349221926,3146.69741825527,57.481066741213716,8,8,75.15488073442233,78.84953577723962,152.51478130120174,10,7.707901761529848,31.037142887108903,42.62119539669344,4508.38,0.05,0.01,0.18,0.73
9827,3,41,-64,-22.910112359550563,21.949963757968707,481.8009089761397,31.728128802426575,10,14,10.688035338914077,18.920330446907187,35.93757555658482,11,5.822901372722151,18.148364630313967,8.624234585295177,356.54,0.41,0.15,0.28,0.08
9828,5,119,-128,2.9213483146067416,50.83896690025691,2584.6005554854173,50.92283212332828,27,21,96.75503312193815,97.65858482930032,97.31091581091438,14,20.982345095433136,24.5680918013616,25.146637339330205,1905.89,0.07,0.33,0.31,0.19
9829,2,71,-127,13.629213483146067,48.332156467714064,2335.9973488195947,50.21705695268057,4,12,60.95088766823008,63.33555138215543,67.53834257959238,16,12.796680492425718,16.38182448368917,50.715511386096516,901.05,0.15,0.04,0.02,0.31
9830,4,128,-237,-21.60112359550562,76.26736972081044,5816.711684130793,79.26739698463109,21,13,69.33064298541663,74.64657358982424,114.8643792632009,11,22.49233058413679,25.50098679565941,66.29608280683814,9918.17,0.09,0.06,0.08,0.57
9831,1,1043,-1712,-42.42134831460674,457.88942656495124,209662.72695997986,459.8502992853315,21,16,439.47071819799464,654.2229099626986,835.6681529453218,19,202.90700899966788,207.17898631665287,216.5331652499913,121888.09,0.04,0.51,0.27,0.17
9832,2,12,-148,-47.258426966292134,30.84868037164041,951.6410806716322,56.43580423808985,2,11,-11.523534376748811,-6.824455079769357,9.361838750082075,6,5.717193768939342,18.985059044327404,21.454187301889977,1272.79,0.08,0.03,0.43,0.4
9833,4,111,-76,26.775280898876403,39.767937175170246,1581.4888271682876,47.94167805137845,15,17,85.71966797441382,87.91589991431597,104.10885440159154,11,11.43071875024603,17.22679250146589,14.178649687215396,2076.65,0.17,0.18,0.04,0.41
9834,2,99,-119,-14.269662921348315,57.557838823211014,3312.9048099987367,59.30032116175797,8,7,47.856717434205876,86.78001806761866,97.80692724532852,16,12.119067257270881,21.337182758879184,43.90919204551604,2875.12,0.03,0.02,0.29,0.54
9835,1,205,-321,-21.769662921348313,107.57483823475958,11572.345821234692,109.75547387234872,16,14,125.0518905173891,182.29516127155534,133.8028992676104,14,32.82055083134005,68.31592868151301,105.62550613964022,10240.64,0.13,0.12,0.59,0.05
9836,3,122,-124,-1.0,57.941950803552935,3357.2696629213483,57.95057948736448,8,12,55.67040316142285,68.39130846484558,120.81396748934729,12,12.790350433107415,15.509575081252223,69.1878528324578,2798.31,0.02,0.02,0.17,0.83
9837,3,144,-196,-1.2921348314606742,63.110693238630105,3982.9596010604714,63.123919503490484,22,16,92.0249014516263,98.42343756420509,130.70737373325346,18,23.79088237479465,35.74424840308688,35.99391411487807,4923.49,0.19,0.15,0.26,0.34
9838,2,52,-53,-1.247191011235955,24.7430757077686,612.2197954803686,24.774488509329036,11,10,27.452636534987885,46.34330442845766,49.59316293320363,9,4.989153581923966,10.432898483033606,18.73518257118289,751.88,0.04,0.02,0.57,0.35
9839,5,117,-83,10.98876404494382,45.58496065368772,2077.988637798258,46.89074080278225,17,16,91.9632192782342,102.16926175399126,115.54705423436125,12,17.209292792826282,22.158046259000976,35.4963613829677,2151.28,0.02,0.14,0.24,0.4
9840,1,1611,-1355,3.4831460674157304,664.2172653271228,441184.57555864146,664.226398049015,12,9,1029.8975406351592,1214.581826232536,1555.926795677348,18,309.9408306030008,394.5927300034749,317.15060828415636,271624.56,0.08,0.1,0.74,0.08
9841,3,167,-141,17.48876404494382,77.78580780724221,6050.631896225223,79.72759098357947,4,15,152.24601236753426,154.34409783663608,162.30878846089405,17,13.00198812302006,26.5744788126781,87.14874145690278,7372.98,0.03,0.04,0.05,0.52
9842,4,52,-221,-85.93258426966293,54.09143273725278,2925.883095568742,101.53960869942065,6,16,-1.32329816406037,35.113977916672546,34.83984880327524,12,21.615408963963233,28.7063174591178,32.414060290460625,1960.94,0.23,0.63,0.12,0.03
9843,1,235,-463,-23.129213483146067,163.88475719527557,26858.213640954426,165.50883407632165,17,9,156.1853527691791,169.48623251007731,181.280268848733,15,78.86574018504666,83.95900574254631,107.2261298725894,25652.98,0.12,0.38,0.21,0.32
9844,3,-42,-135,-84.85393258426966,19.428665582909538,377.4730463325336,87.04977266683879,0,10,-63.90046500213793,-44.000139537442514,-57.71693668338131,8,4.2155039574435325,6.118003429022192,13.583632990402508,262.83,0.11,0.07,0.15,0.57
9845,2,31,-97,-28.528089887640448,32.37580935178195,1048.193031182932,43.15141879266804,6,16,8.656797989559216,14.24361041212999,29.252044982426224,8,3.1374404195303827,4.079371237615095,10.185276259302542,872.81,0.01,0.04,0.09,0.61
9846,2,508,-136,33.443820224719104,96.62663979457298,9336.707517990155,102.2506558864709,9,13,191.10154425791865,241.0614179684851,463.7965622452247,10,29.10715718481387,41.029504301890206,57.03106804868043,961.51,0.21,0.1,0.36,0.19
9847,3,76,-169,-44.859550561797754,67.50861321509257,4557.412858224971,81.0542542673206,8,9,18.565754019111957,43.56244940952443,73.82004016635784,9,12.134578093353635,14.276946160806249,33.350164403763976,5383.08,0.03,0.01,0.12,0.48
9848,2,76,-121,-6.769662921348314,46.50984891346986,2163.1660459537934,46.99994023424362,11,12,45.65679445028335,53.58908110446376,74.81659254719001,11,11.300892411610613,25.366021647256623,47.835535193007516,1509.88,0.06,0.04,0.16,0.48
9849,2,68,-66,13.764044943820224,38.66334746980677,1494.854437571014,41.04026523777005,7,9,60.57420587250142,66.15696215616751,62.21344531600788,9,12.917230069322184,19.479113244125557,43.92653312605828,1566.4,0.03,0.01,0.09,0.47
9850,4,205,-288,-65.76966292134831,106.23636875361372,11286.166045953792,124.947247295575,15,13,136.72292579241756,141.91652445431106,196.13409633051336,9,25.280483329378526,25.908055330915413,111.86229996726333,7366.95,0.61,0.2,0.05,0.14
9851,1,700,-635,-32.48314606741573,278.54842890247073,77589.2272440348,280.4360569229141,12,11,322.9146906492221,337.7114088728923,611.717697420018,18,114.36064867726375,187.35825129741437,198.3258446849277,64536.48,0.17,0.15,0.47,0.14
9852,3,88,-49,5.893258426966292,29.852161187842007,891.1515275849008,30.428309556594005,11,13,39.98838526564374,82.90136972179404,65.52034517280859,10,15.461494083115243,15.509473245820345,20.03893347684819,846.32,0.23,0.09,0.34,0.31
9853,1,1046,-1856,16.325842696629213,559.5828156174939,313132.9275344022,559.8209183963719,22,17,840.4750270620096,908.9597034310966,979.2492831947852,17,245.97280153193992,267.72033451540983,278.7679097868593,285127.96,0.08,0.73,0.09,0.1
9854,2,169,-152,-6.123595505617978,76.16574478863296,5801.220679207168,76.41151157465474,7,12,75.7558010435178,102.53452151772495,164.60616989315264,10,19.89250557654136,26.435286029674657,85.9886040975888,6578.27,0.12,0.06,0.04,0.64
9855,4,143,-159,-39.348314606741575,56.52773031806831,3195.384294912259,68.87433598448243,18,11,46.68081812315701,75.21169823131433,123.29945146411343,11,16.559278780206718,29.88337852147325,45.632513029277604,2618.6,0.51,0.19,0.19,0.11
9856,4,155,-214,-21.573033707865168,82.12745474797622,6744.918823380881,84.91357139316172,12,12,98.14919697479758,102.14152774815832,145.6966617820541,13,20.654987624829168,36.39793367758343,80.75199878762261,4636.02,0.35,0.1,0.1,0.25
9857,5,162,-74,47.01685393258427,44.433825904194684,1974.3648844842826,64.69118516615883,16,23,117.7745358162549,117.83219782386841,128.8444755461102,15,13.498714114998924,17.1724662019453,16.42696698384776,2127.33,0.08,0.5,0.17,0.13
9858,4,140,-130,17.94943820224719,60.42855122419509,3651.60980305517,63.03802134292812,31,20,103.41666537623814,125.65919855921226,126.46051019702686,17,19.886276553000524,34.23589527918993,24.847919563964297,3679.34,0.05,0.62,0.08,0.18
9859,4,99,-116,-3.3707865168539324,45.8969000991051,2106.525438707234,46.02051325712739,29,17,67.78572917041221,74.41559582282825,86.00409481382829,13,18.182705646063663,22.03364679137823,26.42928418629045,2456.53,0.11,0.61,0.09,0.11
9860,3,96,-184,-44.62921348314607,65.24928550514522,4257.469258931954,79.05210911200396,2,9,28.673895382921554,47.205173680304,92.09773615281469,16,16.522854118388036,21.335520355011194,22.359756962661674,4448.51,0.02,0.01,0.11,0.55
9861,1,1114,-613,20.876404494382022,433.9400445363862,188303.96225224086,434.4419253673084,10,13,710.9131572749322,907.5701077307585,1034.5145738335295,16,82.29753924776382,174.49912047076484,523.8708117145452,141900.13,0.03,0.07,0.33,0.45
9862,4,192,-204,3.803370786516854,95.35793356745825,9093.135494255781,95.43375253858304,23,12,160.26050392648995,161.25392367036085,175.4637105298134,17,23.15067954118168,24.15663583350454,76.44206698053192,8838.71,0.77,0.18,0.04,0.01
9863,3,92,-173,-18.230337078651687,46.26897158298477,2140.817731347052,49.7309050927923,8,15,24.291453728070945,34.97479057897908,86.3432984359948,9,10.25906599283428,22.060582930575556,38.818457689126795,3311.67,0.07,0.06,0.34,0.43
9864,4,165,-168,-24.129213483146067,76.8592770745022,5907.348472415099,80.55785135994094,19,11,108.4895416085566,142.1324270275267,149.2378354104188,15,14.93907560106485,21.49007318054659,84.43524345733292,6337.95,0.82,0.07,0.05,0.02
9865,2,66,-42,8.724719101123595,24.279217454481405,589.4804002019945,25.799246570307158,8,17,47.58219938345086,56.10405724809506,63.267443105388,10,5.459318151550547,7.007343543207381,21.8687243112453,692.89,0.05,0.07,0.07,0.53
9866,4,63,-216,-86.65730337078652,59.82446680651026,3578.966828683248,105.30173339589322,8,17,11.618662837254117,12.209309730740298,45.36285179913678,12,26.377167638416296,32.04493703768282,41.34620910518343,4100.76,0.14,0.49,0.2,0.13
9867,2,37,-75,-13.174157303370787,23.190660790183788,537.8067478853678,26.671429818052985,7,13,21.015908070696288,27.21398839469807,32.70663917035747,8,3.889144533363839,9.894149002521964,13.524358428294377,485.1,0.07,0.05,0.42,0.28
9868,5,37,-93,-25.50561797752809,26.14614225761005,683.6207549551821,36.526118098845195,17,19,6.390986815593502,29.85089858959989,33.01135442233483,12,10.115085998862668,12.596777911910419,13.378130481422525,691.33,0.28,0.4,0.17,0.11
